1.6677102,7.02E-17,2.21E-17
1.6703155,4.11E-17,2.28E-17
1.672918,5.17E-17,2.22E-17
1.6755174,2.91E-17,2.14E-17
1.6781139,3.66E-17,1.65E-17
1.6807075,6.50E-17,1.26E-17
1.683298,8.31E-17,1.23E-17
1.6858855,9.43E-17,1.64E-17
1.6884702,7.75E-17,1.80E-17
1.6910518,6.24E-17,1.98E-17
1.6936306,5.33E-17,2.02E-17
1.6962063,5.64E-17,2.22E-17
1.6987792,4.72E-17,2.14E-17
1.7013491,1.99E-17,2.00E-17
1.7039161,5.53E-18,1.98E-17
1.70648,5.30E-17,2.02E-17
1.709041,4.30E-17,1.95E-17
1.7115991,4.23E-17,1.86E-17
1.7141544,8.17E-17,1.77E-17
1.7167066,8.92E-17,1.69E-17
1.7192559,8.16E-17,1.63E-17
1.7218024,9.29E-17,1.58E-17
1.7243458,7.54E-17,1.55E-17
1.7268864,7.67E-17,1.59E-17
1.7294241,8.64E-17,1.62E-17
1.7319589,6.90E-17,1.58E-17
1.7344908,6.50E-17,1.63E-17
1.7370198,8.11E-17,1.73E-17
1.7395458,6.72E-17,1.87E-17
1.742069,7.70E-17,1.90E-17
1.7445894,3.96E-17,1.82E-17
1.7471069,3.45E-17,1.76E-17
1.7496215,5.35E-17,1.55E-17
1.7521333,6.33E-17,1.36E-17
1.7546421,7.19E-17,1.14E-17
1.7571481,6.56E-17,1.16E-17
1.7596514,5.53E-17,1.51E-17
1.7621518,7.15E-17,2.14E-17
1.7646494,6.38E-17,2.44E-17
1.7671441,6.80E-17,2.41E-17
1.769636,1.01E-16,2.50E-17
1.7721251,1.06E-16,2.17E-17
1.7746115,7.05E-17,1.54E-17
1.7770951,7.78E-17,1.24E-17
1.7795758,6.18E-17,1.16E-17
1.7820538,7.11E-17,1.52E-17
1.7845291,4.22E-17,2.00E-17
1.7870015,8.92E-17,2.11E-17
1.7894713,9.01E-18,2.00E-17
1.7919382,3.11E-17,2.04E-17
1.7944024,5.39E-17,2.48E-17
1.7968639,8.75E-17,2.54E-17
1.7993227,2.08E-17,2.59E-17
1.8017788,3.58E-17,2.93E-17
1.8042321,5.65E-17,3.05E-17
1.8066828,7.44E-17,3.16E-17
1.8091309,4.92E-17,2.81E-17
1.8115761,5.49E-17,2.93E-17
1.8140188,3.17E-17,3.06E-17
1.8164588,4.04E-17,3.11E-17
1.8188962,3.14E-18,3.26E-17
1.8213309,5.47E-17,2.78E-17
1.8237629,3.09E-17,2.95E-17
1.8261924,6.23E-17,4.12E-17
1.8286192,7.11E-17,4.25E-17
1.8310435,-1.25E-17,5.83E-17
1.8334651,2.81E-17,4.86E-17
1.8358841,5.86E-17,1.03E-16
1.8383006,1.89E-16,3.83E-16
1.8407145,1.19E-16,2.13E-16
1.8431258,1.02E-16,9.54E-17
1.8455346,1.89E-16,1.37E-16
1.8479408,1.58E-16,8.80E-17
1.8503445,-2.57E-16,1.24E-15
1.8527457,3.20E-17,2.35E-16
1.8551444,3.17E-17,1.20E-16
1.8575405,-7.21E-17,1.91E-16
1.8599342,7.76E-17,8.52E-17
1.8623254,1.34E-17,4.70E-17
1.8647141,-7.48E-18,6.85E-17
1.8671004,-1.85E-16,1.44E-16
1.8694841,-2.41E-16,5.13E-16
1.8718654,-2.33E-16,2.55E-16
1.8742443,4.03E-16,2.21E-15
1.8766208,9.58E-17,4.47E-16
1.8789948,1.80E-16,1.28E-16
1.8813665,5.34E-17,8.87E-17
1.8837357,7.85E-17,5.63E-17
1.8861026,4.58E-17,3.80E-17
1.888467,3.72E-17,3.51E-17
1.8908291,3.65E-17,4.06E-17
1.8931887,6.22E-17,4.54E-17
1.8955461,7.09E-17,4.28E-17
1.897901,1.37E-16,4.91E-17
1.9002538,1.43E-16,8.31E-17
1.9026041,9.39E-17,1.11E-16
1.9049522,2.29E-16,1.19E-16
1.9072978,1.03E-16,6.96E-17
1.9096413,1.31E-16,8.92E-17
1.9119823,9.00E-17,6.43E-17
1.9143212,1.08E-16,5.24E-17
1.9166577,8.96E-17,5.70E-17
1.9189919,2.10E-16,6.32E-17
1.921324,8.98E-17,4.74E-17
1.9236537,1.32E-16,4.90E-17
1.9259813,6.93E-17,5.29E-17
1.9283065,2.88E-17,4.79E-17
1.9306296,-2.10E-17,4.58E-17
1.9329504,3.60E-17,3.21E-17
1.935269,2.65E-17,2.84E-17
1.9375855,2.98E-17,2.82E-17
1.9398997,6.92E-17,2.54E-17
1.9422117,1.66E-17,1.86E-17
1.9445215,3.53E-17,2.11E-17
1.9468293,9.89E-17,2.22E-17
1.9491348,7.11E-17,2.11E-17
1.9514382,2.13E-17,2.24E-17
1.9537394,6.98E-17,2.87E-17
1.9560385,7.51E-17,3.00E-17
1.9583355,1.10E-16,3.02E-17
1.9606303,7.46E-17,2.80E-17
